title,link
Read this on the Web,http://javascriptweekly.com/issues/187
Human JavaScript: Practical Patterns for Simple; Powerful Javascript Apps,http://read.humanjavascript.com/
a paid e-book,https://gumroad.com/l/humanjs
Polymer and Web Components Change Everything You Know About Web Development,https://www.youtube.com/watch?v=8OJ7ih8EE7s
,https://www.youtube.com/watch?v=8OJ7ih8EE7s
fast.js: Faster Reimplementations of Several Builtin Native JavaScript Functions,https://github.com/codemix/fast.js
Frontend Masters: New Advanced JavaScript Course by Kyle Simpson,http://frontendmasters.com/courses/advanced-javascript/
scope and the JavaScript compiler.,https://frontendmasters.com/courses/advanced-javascript/scope-javascript-compiler/
,http://frontendmasters.com/courses/advanced-javascript/
Ampersand.js: A Modular; Backbone-derived Framework for JavaScript Apps,http://ampersandjs.com/
This introduction,http://blog.andyet.com/2014/06/25/introducing-ampersand-js/
CSS-Driven Internationalization In JavaScript,http://www.smashingmagazine.com/2014/06/23/css-driven-internationalization-in-javascript/
jQuery: Now Ideal For Low Bandwidth (video),https://www.youtube.com/watch?v=3_bqLynJpWg
,http://www.cdnperf.com/
JavaScript CDN Performance in Numbers,http://www.cdnperf.com/
Revealing the Magic of JavaScript,http://www.sitepoint.com/revealing-magic-javascript/
Senior Software Engineer at Microsoft (Redmond; WA),https://careers.microsoft.com/jobdetails.aspx?ss=&pg=0&so=&rw=1&jid=142905&jlang=en&pp=ss&utm_source=emailcampaign&utm_campaign=EMCAM_ST_MSDN_US_ellenm_Dennis_Habib_Sr_SDE
Frontend Magician (AngularJS/RequireJS),http://www.jobscore.com/jobs2/backbase/senior-frontend-developer/d3W9t8uc8r4OmoiGakhP3Q
Senior JavaScript Engineer (Oakland; CA or Austin; TX),http://turnitin.com/en_us/about-us/careers?jvi=oFhMYfwq,Job#openings
Austin; TX,http://turnitin.com/en_us/about-us/careers?jvi=o9S2YfwL,Job#openings
12 JavaScript Libraries for Data Visualization,http://www.sitepoint.com/twelve-javascript-libraries-data-visualization/
A Guide to the Why and How of Full-Stack JavaScript,http://www.toptal.com/javascript/guide-to-full-stack-javascript-initjs
SideComments.js: A Medium.com Style Commenting Interface,http://aroc.github.io/side-comments-demo/
DropKick: jQuery Plugin for Creating Attractive Custom Dropdowns,https://github.com/Robdel12/DropKick
jQuery UI 1.11.0 Released: AMD and Bower Support; a new Selectmenu Widget; and Bug Fixes,http://blog.jqueryui.com/2014/06/jquery-ui-1-11-0/
ngActivityIndicator.js: Preloaders for Angular.js Apps Made Easy,http://pixelhunter.me/post/89643270589/ngactivityindicator-js-preloaders-for-angular-js-apps
Improving JavaScript Performance by Deconstructing the Type System [PDF],http://iacoma.cs.uiuc.edu/iacoma-papers/pldi14.pdf
Components with Backbone.js and Marionette.js,http://blog.jeremyfairbank.com/javascript/components-with-backbone-js-and-marionette-js/
beeplay.js: Write A Song in JavaScript (uses the Web Audio API),http://watilde.github.io/beeplay/
Backbone with ES6,http://mikefowler.me/2014/06/11/backbone-with-es6/
Testing Browserify Modules In A (Headless) Browser,http://derickbailey.com/2014/06/18/testing-browserify-modules-in-a-headless-browser/
Deckard: A Web Animations API Driven Slide Deck Library,https://github.com/pete-otaqui/deckard
SPF: A JavaScript Framework for Navigation and Page Updates From YouTube,https://github.com/youtube/spfjs
Faster UI Animations With Velocity.js,http://www.smashingmagazine.com/2014/06/18/faster-ui-animations-with-velocity-js/
Announcing JS Error Reporting and AJAX Timing in New Relic,http://blog.newrelic.com/2014/03/13/javascript-error-reporting-ajax-timing-new-relic/?utm_source=COOP&utm_medium=email&utm_content=BlogNRBrowserAnnounce&utm_campaign=PeterCooperNL&mpc=EM-COOP-generic-EN-100-HTML5Weekly-BlogNRBrowserAnnounce
Peter Cooper,http://twitter.com/peterc

