title,link
Mobile Web Weekly,http://mobilewebweekly.co
The State of Hybrid Mobile Development,http://developer.telerik.com/featured/the-state-of-hybrid-mobile-development/
Unicode For A Multi-Device World,http://www.smashingmagazine.com/2014/05/06/unicode-for-a-multi-device-world/
Jumping JavaScript: Hands-on with the Famo.us Framework,http://www.infoworld.com/d/application-development/jumping-javascript-hands-the-famous-framework-241569
An Introduction to Firefox OS App Development,http://www.sitepoint.com/introduction-firefox-os-app-development/
How The L.A. Times Is Redesigning for The Mobile Web,http://digiday.com/publishers/l-times-redesigning-mobile-web/
An Answer to PhoneGap UI Development; Onsen UI,http://onsenui.io/
Using Mobile Device Orientation in HTML5,http://www.sitepoint.com/using-device-orientation-html5/
Tutorial for PhoneGap Newsstand Applications,http://fovea.cc/blog/index.php/tutorial-for-phonegap-newsstand-applications/
Make a Great PhoneGap App for the PhoneGap App Ninja Contest,http://monaca.mobi/en/contest/
Maintainable Responsive Layouts,http://erskinedesign.com/blog/maintainable-responsive-layouts/
Creating a Touch Drawing App using HTML5 Canvas,https://software.intel.com/en-us/html5/articles/touch-drawing-app-using-html5-canvas
BeerDogging: Building A Cross-platform Mobile App with Phonegap and AngularJS,http://clickonchris.com/2014/02/beerdogging-mobile-phonegap-angularjs/
Designing for Moments With Media Queries,http://typecast.com/blog/designing-for-moments-with-media-queries
Brian Rinaldi,https://twitter.com/remotesynth
Holly Schinsky,https://twitter.com/devgirlFL

