title,link
Mobile Web Weekly,http://mobilewebweekly.co
Mobile Web Superpowers: The Ambient Light API,http://www.sitepoint.com/mobile-web-superpowers-ambient-light-api/
Mobile Web Performance Auditing,https://www.youtube.com/watch?v=WrA85a4ZIaM
6 sure-fire ways to ensure your mobile visitors never come back,http://www.webperformancetoday.com/2014/07/04/6-ways-ensure-mobile-visitors-dont-come-back/
Apache Cordova Tutorial,http://ccoenraets.github.io/cordova-tutorial/
Breakpoints And The Future Of Websites,http://www.smashingmagazine.com/2014/07/08/breakpoints-and-the-future-websites/
Responsive Design vs 'm.' Sites,http://www.sitepoint.com/responsive-design-vs-m-sites/
Why Hybrid App Developers Should Love The New iOS 8,http://sdt.bz/content/article.aspx?ArticleID=71355&page=1#ios888
The Ionic Show - Episode 1: A New Ionic Podcast,https://www.youtube.com/watch?v=uJAWaE11Jf4
Benefits and Challenges of HTML5 App and Game Cross-Platform Development,http://www.developereconomics.com/benefits-challenges-html5-app-game-cross-platform-development/
Proof of Concept Cordova integration with Brackets,http://www.raymondcamden.com/index.cfm/2014/7/8/Proof-of-Concept-Cordova-integration-with-Brackets
Using Dropbox datastores in a Cordova app,https://www.dropbox.com/developers/blog/95/using-dropbox-datastores-in-a-cordova-app
Mobile UI Design Patterns (free e-book),http://uxpin.com/mobile-design-patterns.html
The Android Screen Fragmentation Myth,http://rustyshelf.org/2014/07/08/the-android-screen-fragmentation-myth/
Brian Rinaldi,https://twitter.com/remotesynth
Holly Schinsky,https://twitter.com/devgirlFL

