title,link
Read this on the Web,http://bitcoinweekly.com/issues/47
,http://bitcoinweekly.com
We Deserve Better Payment Products,https://medium.com/@ntmoney/we-deserve-better-payment-products-24f661ad20cf
Blockchains as a public and private resource,http://ftalphaville.ft.com/2015/03/20/2122415/blockchains-as-a-public-and-private-resource/
March 22nd 2015 Mining Pool Statistics,http://organofcorti.blogspot.fr/2015/03/march-22nd-2015-mining-pool-statistics.html
March 22nd 2015 Block Maker Statistics,http://organofcorti.blogspot.fr/2015/03/march-22nd-2015-block-maker-statistics.html
March 22nd 2015 Network Statistics,http://organofcorti.blogspot.fr/2015/03/march-22nd-2015-network-statistics.html
Comments On The Proposed Bitlicense Regulations,http://avc.com/2015/03/comments-on-the-proposed-bitlicense-regulations/
Digital Scarcity,https://medium.com/@jony_levin/digital-scarcity-5764483c34ce
[video] Lecture 6 — Bitcoin and Anonymity,https://www.youtube.com/watch?v=glyQy_e5LmM&utm_source=bitcoinweekly&utm_medium=email
Stampery,https://stampery.co/
First Plug-in Node Aims to Boost Bitcoin's Network Security,http://www.coindesk.com/first-plug-in-node-aims-to-boost-bitcoins-network-security/
[pdf] Neucoin - Whitepaper,http://www.neucoin.org/en/whitepaper/download
Eclipse Attacks on Bitcoin’s Peer-to-Peer Network,http://cs-people.bu.edu/heilman/eclipse/
[pdf] On stake and consensus,http://nakamotoinstitute.org/static/docs/on-stake-and-consensus.pdf
Stanislas Marion,https://twitter.com/stanmarion
See our archives,http://bitcoinweekly.com/issues

