title,link
,http://bitcoinweekly.com/
Bitcoin Will Globalize Politics,https://medium.com/politica-internet/24703541feb
Julian Assange: Bitcoin could establish a new global consensus,http://memeburn.com/2014/05/julian-assange-bitcoin-could-establish-a-new-global-consensus-net-prophet/?device=desktop
Bitcoin 2014 Recap,http://two-bit-idiot.tumblr.com/post/86334566854/bitcoin-2014-recap
[video] Getting to a Billion Bitcoin Users,https://www.youtube.com/watch?v=aQTI1OFFFdw
Bitcoin Remains a Tool for Freedom; Even While Going Mainstream,http://reason.com/archives/2014/05/19/bitcoin-remains-a-tool-for-freedom-even
What Block Chain Analysis Tells Us About Bitcoin,http://www.coindesk.com/what-block-chain-analysis-tells-bitcoin/
Bitcoin Regulation Roundup: Political Contributions and Troublesome Banks,http://www.coindesk.com/bitcoin-regulation-roundup-political-contributions-troublesome-banks/
Federal Reserve’s Bitcoin Policy Begins to Take Shape,http://bitcoinmagazine.com/13165/federal-reserves-bitcoin-policy-begins-take-shape/
Hash Rate Headaches,http://hashingit.com/16-hash-rate-headaches
CoinGecko,http://www.coingecko.com/
[paper] Zerocash: Decentralized Anonymous Payments from Bitcoin,http://zerocash-project.org/media/pdf/zerocash-extended-20140518.pdf
37Coins Plans Worldwide Bitcoin Access With SMS-Based Wallet,http://www.coindesk.com/37coins-plans-worldwide-bitcoin-access-sms-based-wallet/
Lighthouse; a decentralized Kickstarter based on Bitcoin,http://blog.vinumeris.com/2014/05/17/lighthouse/
A good profile of Coinbase CEO Brian Armstrong,http://online.wsj.com/news/articles/SB10001424052702303908804579563951822782842?mg=reno64-wsj&url=http://online.wsj.com/article/SB10001424052702303908804579563951822782842.html&fpid=2,7,121,122,201,401,641,1009
How Chain.com Works,http://blog.chain.com/post/85899186841/how-chain-works
elliptic,https://github.com/indutny/elliptic/
Stanislas Marion,https://twitter.com/stanmarion

