title,link
View this newsletter on the Web,http://dartweekly.com/archive/4.html
see the issue archive,http://dartweekly.com/archive/
,http://dartweekly.com/
Joshua Bloch Becomes Core Libraries Architect for Dart,https://twitter.com/#!/joshbloch/status/144140426918625280
Microsoft Shoots Down Dart,http://news.cnet.com/8301-30685_3-57330431-264/microsoft-shoots-down-googles-dart-language/
Google Proposes Dart Bindings and Multi-VM support to WebKit,http://www.infoq.com/news/2011/12/google-webkit-dart-multi-vm
but.. the WebKit Proposal Gets Little Traction on webkit-dev,https://lists.webkit.org/pipermail/webkit-dev/2011-December/018813.html
Dart Language Spec v0.06 Now Available,http://www.dartlang.org/docs/spec/index.html
Intro to Dart Slides,http://www.dartlang.org/slides/2011/12/gtug/
Pygments Getting Dart Syntax Highlighting Support,http://blog.lassus.se/2011/11/dart-syntax-highlighting-update.html
Seth Ladd and Steve Messick Presentation on Dart [YouTube],http://www.youtube.com/watch?v=0h93MkgAw5s
JavaScript Weekly,http://javascriptweekly.com/
Ruby Weekly,http://rubyweekly.com/
Click here to subscribe to Dart Weekly.,http://dartweekly.com/
dartweekly.com,http://dartweekly.com/

