title,link
The Light Table IDE is Now Open Source,http://www.chris-granger.com/2014/01/07/light-table-is-open-source/?utm_source=statuscode&utm_medium=email
Light Table,http://www.lighttable.com/
A Glimpse Into A New Programming Language Under Development At Microsoft,http://lambda-the-ultimate.org/node/4862?utm_source=statuscode&utm_medium=email
GitHub Introduces Traffic Analytics for Repositories,https://github.com/blog/1672-introducing-github-traffic-analytics?utm_source=statuscode&utm_medium=email
A Crash Course on Notation in Programming Language Theory,http://siek.blogspot.co.uk/2012/07/crash-course-on-notation-in-programming.html?utm_source=statuscode&utm_medium=email
Store and Sync Data in Realtime with Firebase,https://firebase.com/?utm_source=JS%20Weekly&utm_medium=email%20newsletter&utm_term=JS%20Weekly%201-10&utm_campaign=JS%20Weekly%201-10
JavaScript SDK,https://www.firebase.com/docs/web-quickstart.html?utm_source=JS%20Weekly&utm_medium=email%20newsletter&utm_term=JS-SDK-link&utm_campaign=JS%20Weekly%201-10%20SDK
how it works,https://www.firebase.com/how-it-works.html?utm_source=JS%20Weekly&utm_medium=email%20newsletter&utm_term=how%20it%20works%20link&utm_campaign=JS%20Weekly%201-10%20HIW
,https://firebase.com/?utm_source=JS%20Weekly&utm_medium=email%20newsletter&utm_term=JS%20Weekly%201-10&utm_campaign=JS%20Weekly%201-10
D-Wave Sold Google A Quantum Computer and Here’s How It Works,http://www.washingtonpost.com/blogs/the-switch/wp/2014/01/10/this-company-sold-google-a-quantum-computer-heres-how-it-works/?utm_source=statuscode&utm_medium=email
Source Code in TV and Films,http://moviecode.tumblr.com/?utm_source=statuscode&utm_medium=email
Simple Git Workflow Is Simple,http://blogs.atlassian.com/2014/01/simple-git-workflow-simple/?utm_source=statuscode&utm_medium=email
Frida: Inject JavaScript to Explore Native Apps On Windows; Mac; Linux and iOS,http://www.frida.re/?utm_source=statuscode&utm_medium=email
Implementing a JIT Compiler with Haskell and LLVM,http://www.stephendiehl.com/llvm/?utm_source=statuscode&utm_medium=email
Preview GitHub's New Deployments API,http://developer.github.com/changes/2014-01-09-preview-the-new-deployments-api/?utm_source=statuscode&utm_medium=email
The 7 Habits of Highly Dysfunctional Developers,http://www.ganssle.com/articles/7habits.htm?utm_source=statuscode&utm_medium=email
Building an Optimising Compiler for Dart,http://www.infoq.com/presentations/dart-compiler?utm_source=statuscode&utm_medium=email
Rust 0.9 Released,https://mail.mozilla.org/pipermail/rust-dev/2014-January/007753.html?utm_source=statuscode&utm_medium=email
Stop Writing JavaScript Compilers! Make Macros Instead,http://jlongster.com/Stop-Writing-JavaScript-Compilers--Make-Macros-Instead?utm_source=statuscode&utm_medium=email
Sweet.js,http://sweetjs.org/
JSX,http://facebook.github.io/react/docs/jsx-in-depth.html
quick-look-plugins: A List of Useful OS X 'Quick Look' Plugins for Developers,https://github.com/sindresorhus/quick-look-plugins?utm_source=statuscode&utm_medium=email
Supercomputing on the Cheap with Parallella,http://programming.oreilly.com/2013/12/supercomputing-on-the-cheap-with-parallella.html?utm_source=statuscode&utm_medium=email
A Wolfenstein 3D Clone Tutorial Screencast Series,http://www.youtube.com/playlist?list=PLEETnX-uPtBV7jIbAZNCulZM1cGxJRGYs#wolf3d
Grounded: A Small Platform Game Implemented in Both C and Python,https://github.com/alejolp/grounded?utm_source=statuscode&utm_medium=email
Backpack: Retrofitting Haskell with Interfaces,http://plv.mpi-sws.org/backpack/?utm_source=statuscode&utm_medium=email
The Silver Searcher: A Code-searching Tool Similar to 'ack' But 3-5x Faster,https://github.com/ggreer/the_silver_searcher?utm_source=statuscode&utm_medium=email
ISO C++ 2D Graphics API,http://tirania.org/blog/archive/2014/Jan-04.html?utm_source=statuscode&utm_medium=email
Probable C# 6.0 Features Illustrated,http://damieng.com/blog/2013/12/09/probable-c-6-0-features-illustrated?utm_source=statuscode&utm_medium=email
IntelliJ IDEA 13 Brings a Full Bag of Goodies to Android Developers,http://blog.jetbrains.com/idea/2013/12/intellij-idea-13-brings-a-full-bag-of-goodies-to-android-developers/?utm_source=statuscode&utm_medium=email
Comparing the Cost of Different Multiple-return Techniques in C,http://spin.atomicobject.com/2013/12/23/c-return-multiple-values/?utm_source=statuscode&utm_medium=email
The Lost Art of C Structure Packing,http://www.catb.org/esr/structure-packing/?utm_source=statuscode&utm_medium=email
Codebrag: Code Reviews Made Fun and Functional,http://codebrag.com/?utm_source=statuscode&utm_medium=email
An 8086 Emulator in 4K of C Code (Sort Of..),http://ioccc.org/2013/cable3/hint.html?utm_source=statuscode&utm_medium=email
7 Ways to be a Better Programmer in 2014,http://programming.oreilly.com/2014/01/7-ways-to-be-a-better-programmer-in-2014.html?utm_source=statuscode&utm_medium=email
4 Paths to Being A (Linux) Kernel Hacker,http://jvns.ca/blog/2014/01/04/4-paths-to-being-a-kernel-hacker/?utm_source=statuscode&utm_medium=email
Spacegray — A Hyperminimal UI Theme for Sublime Text,http://kkga.github.io/spacegray/?utm_source=statuscode&utm_medium=email
Kendo UI Product Marketing Manager [Boston; Palo Alto or Remote],http://www.telerik.com/company/careers/product-marketing-manager.aspx?utm_source=statuscode&utm_medium=email
we look forward to talking to you.,http://www.telerik.com/company/careers/product-marketing-manager.aspx
JavaScript Developer in Amsterdam (visa and relocation provided),http://goo.gl/oQlhUW?utm_source=statuscode&utm_medium=email
Ruby Software Engineer at Efinancial (Bellevue; Portland; and Chicago),http://jobs.rubyinside.com/a/jbb/job-details/967679?utm_source=statuscode&utm_medium=email

