title,link
Archives,http://dbweekly.com/issues
,http://rackspace.com/
MongoDB Chief: Why The Clock's Ticking for Relational Databases,http://www.zdnet.com/mongodb-chief-why-the-clocks-ticking-for-relational-databases-7000026967/
Redis 2.8.7 Released,https://groups.google.com/d/msg/redis-db/cdy_85c1b1U/siu7MCYFBy8J
Introduction to Hadoop (video),http://www.youtube.com/watch?v=gzqvyHYJiA8
50 Shades of Graph: How Graph Databases Are Transforming Online Dating,http://www.forbes.com/sites/danwoods/2014/02/14/50-shades-of-graph-how-graph-databases-are-transforming-online-dating/
The NoSQL Landscape: An Interactive Infographic,http://www.rackspace.com/blog/the-nosql-landscape-an-interactive-infographic/?cm_mmc=ContentMKTG-_-DBWeekly-_-MDB-_-landscape
interactive infographic,http://www.rackspace.com/blog/the-nosql-landscape-an-interactive-infographic/?cm_mmc=ContentMKTG-_-DBWeekly-_-MDB-_-landscape
Find out,http://www.rackspace.com/blog/the-nosql-landscape-an-interactive-infographic/?cm_mmc=ContentMKTG-_-DBWeekly-_-MDB-_-landscape
,http://www.rackspace.com/blog/the-nosql-landscape-an-interactive-infographic/?cm_mmc=ContentMKTG-_-DBWeekly-_-MDB-_-landscape
In-Memory Databases: Do You Need The Speed?,http://www.informationweek.com/big-data/big-data-analytics/in-memory-databases-do-you-need-the-speed/d/d-id/1114076
Open Source Data Grows Up: Choosing MySQL; NoSQL; or Both,http://thenextweb.com/dd/2014/03/04/open-source-data-grows-choosing-mysql-nosql/#!yGeBT
10 Things You Should Know About Running MongoDB at Scale,http://highscalability.com/blog/2014/3/5/10-things-you-should-know-about-running-mongodb-at-scale.html
World's Many Databases Unite to Form One Simple Super-Service,http://www.wired.com/wiredenterprise/2014/02/orchestrate/
Data Science Is Dead,http://slashdot.org/topic/bi/data-science-is-dead/
Scale-out SQL Databases Offer Right Combination of Memory; Performance and Data Durability,http://siliconangle.com/blog/2014/03/05/scale-out-sql-databases-offer-right-combination-of-memory-performance-and-data-durability/
Fun Statistics with R; Twitter and MongoDB,https://www.mongosoup.de/blog-entry/Fun-Statistics-With-R-Twitter-And-MongoDB.html
Why Apache Spark is a Crossover Hit for Data Scientists,http://blog.cloudera.com/blog/2014/03/why-apache-spark-is-a-crossover-hit-for-data-scientists/
Scaling MySQL at Wordpress.com (video),http://www.youtube.com/watch?v=57EJ8KDDBH0
MySQL to Hadoop Step-By-Step,http://mcslp.wordpress.com/2014/03/01/mysql-to-hadoop-step-by-step/
How Table Design Can Impact Your SQL Server Performance?,http://www.sqlserver-training.com/how-table-design-can-impact-your-sql-server-performance/-
How To Configure Elasticsearch on Hadoop with HDP,http://hortonworks.com/blog/configure-elastic-search-hadoop-hdp-2-0/
5 Books On MongoDB That NoSQL Developers Should Read,http://efytimes.com/e1/fullnews.asp?edid=132172
Good Things Happen When You Subtract Datetimes in MySQL,http://notes.ericjiang.com/posts/732
Democratizing Big Data and Hadoop-Based Platforms and Solutions,http://www.youtube.com/watch?v=U8od8lV96yU
Searching Genomes with Mathematica and HadoopLink,http://blog.wolfram.com/2014/02/21/searching-genomes-with-mathematica-and-hadooplink/
Webdis; An HTTP Interface for Redis with JSON Output,http://webd.is/
SqlSmash: A Productivity Plugin for SQL Server Management Studio,http://www.sqlsmash.com/
Datazenit: Your Data Looks Stunning,http://datazenit.com/
Data Engineer (San Francisco; CA),https://uscareers-rackspace.icims.com/jobs/8255/data-engineer/job
here.,https://uscareers-rackspace.icims.com/jobs/8255/data-engineer/job
MySQL Database Administrator IV (San Antonio; TX),https://uscareers-rackspace.icims.com/jobs/7719/mysql-database-administrator-iv/job
here.,https://uscareers-rackspace.icims.com/jobs/7719/mysql-database-administrator-iv/job
Rackspace,http://rackspace.com/

