title,link
,http://rackspace.com/
Amazon Launches Aurora; A MySQL-Compatible Database Engine for Amazon RDS,http://aws.amazon.com/blogs/aws/highly-scalable-mysql-compat-rds-db-engine/
Discovering the Computer Science Behind Postgres Indexes,http://patshaughnessy.net/2014/11/11/discovering-the-computer-science-behind-postgres-indexes
Join our Nov. 19th webinar: Automating Applications on Rackspace Private Cloud,https://www.brighttalk.com/webcast/11427/133429/
Register now to reserve your spot!,https://www.brighttalk.com/webcast/11427/133429/
,https://www.brighttalk.com/webcast/11427/133429/
Development Release Notes for MongoDB 2.8.0 Release Candidates,http://docs.mongodb.org/manual/release-notes/2.8/
Why I Love Databases,https://medium.com/@jeeyoungk/why-i-love-databases-1d4cc433685f
We need a Webapp Benchmark,http://www.databasesoup.com/2014/11/we-need-webapp-benchmark.html
Senior Manager; DBA (San Antonio; TX),https://uscareers-rackspace.icims.com/jobs/12054/senior-manager-dba/job?cm_mmc=managed-_-cloud-_-contentnam-_-dbweekly-sdbajob
View the job description here.,https://uscareers-rackspace.icims.com/jobs/12054/senior-manager-dba/job?cm_mmc=managed-_-cloud-_-contentnam-_-dbweekly-sdbajob
CouchDB Day 2015 in Hamburg; Germany (on February 7th),http://day.couchdb.org/
Google Targets Big Genome Data,http://www.datanami.com/2014/11/12/google-targets-big-genome-data/
MongoDB 2.8: New WiredTiger Storage Engine Adds Compression,http://comerford.cc/wordpress/2014/11/12/mongodb-2-8-new-wiredtiger-storage-engine-adds-compression/
Big Data Sparks Interest in Statistical Programming Languages,http://www.infoworld.com/article/2845147/application-development/big-data-sparks-interest-in-statistical-programming-languages.html
Preview Release of the SQL Server JDBC Driver,http://blogs.technet.com/b/dataplatforminsider/archive/2014/11/13/preview-release-of-the-sql-server-jdbc-driver.aspx
'Decision Science' Meets Business Intelligence,http://www.datanami.com/2014/11/06/decision-science-meets-business-intelligence/
Announcing Confluent; A Company for Apache Kafka And Realtime Data,https://www.linkedin.com/pulse/article/20141106180403-2945786-announcing-confluent-a-company-for-apache-kafka-and-realtime-data
IBM Cloudant Will Power Local Data Centers; Apple Apps,http://www.informationweek.com/big-data/software-platforms/ibm-cloudant-will-power-local-data-centers-apple-apps/d/d-id/1316965
The Right Database for Your Use Case,http://mpron.github.io/the-right-database-for-your-use-case/
Zero to 1 Billion Records: A True Story of Learning and Scaling MongoDB at GameChanger,http://www.mongodb.com/blog/post/zero-1-billion-records-true-story-learning-and-scaling-mongodb-gamechanger
Modeling Data in MongoDB vs ArangoDB,https://www.arangodb.com/2014/11/06/data-modeling-mongodb-arangodb
Transitioning from NoSQL to a SQL Database,https://medium.com/@agarwal_shivang/transitioning-from-nosql-to-sql-db-d518f73085a6
PgTune: A Configuration Calculator for Postgres,http://pgtune.leopard.in.ua/

