title,link
,http://rackspace.com/
MongoDB 3.0 Released: A Significant Release,http://www.mongodb.com/mongodb-3.0
security enhancements,http://www.mongodb.com/blog/post/whats-new-mongodb-30-part-1-95-reduction-operational-overhead-and-security-enhancements
richer query language,http://www.mongodb.com/blog/post/whats-new-mongodb-30-part-2-richer-query-language-enhanced-tools-and-global-multi-data
performance and efficiency gains,http://www.mongodb.com/blog/post/whats-new-mongodb-30-part-3-performance-efficiency-gains-new-storage-architecture
Airbnb Open Sources SQL Tool Built On Facebook’s Presto Database,https://gigaom.com/2015/03/05/airbnb-open-sources-sql-tool-built-on-facebooks-presto-database/
SponsorHub’s Big Data Analysis Offers Incisive Brand Revelations,http://www.rackspace.com/blog/sponsorhubs-super-bowl-xlix-analysis-offers-incisive-brand-revelations/
,http://www.rackspace.com/blog/sponsorhubs-super-bowl-xlix-analysis-offers-incisive-brand-revelations/
rlite: A Serverless Redis-Compatible Database Engine,https://github.com/seppo0010/rlite
Graph DBMS Increase in Popularity by 500% Within 2 Years,http://db-engines.com/en/blog_post/43
Turning The Database Inside-Out with Apache Samza,http://blog.confluent.io/2015/03/04/turning-the-database-inside-out-with-apache-samza/
ForerunnerDB: High Performance NoSQL In-Browser Database,http://www.forerunnerdb.com/
MongoDB Administrator (Austin; TX),https://uscareers-rackspace.icims.com/jobs/9847/mongodb-administrator/job?cm_mmc=managed-_-cloud-_-contentnam-_-dbweekly-Mongojob
Apply here.,https://uscareers-rackspace.icims.com/jobs/9847/mongodb-administrator/job?cm_mmc=managed-_-cloud-_-contentnam-_-dbweekly-Mongojob
Database Administrator (Blacksburg; VA),https://uscareers-rackspace.icims.com/jobs/11568/database-administrator/job
Learn More.,https://uscareers-rackspace.icims.com/jobs/11568/database-administrator/job
Microsoft Details Its Azure DocumentDB Cloud Database Ahead of April Launch,http://venturebeat.com/2015/03/05/microsoft-details-its-azure-documentdb-cloud-database-ahead-of-april-launch/
Fujitsu Adding Column-Oriented Processing Engine to PostgreSQL,http://www.datanami.com/2015/03/04/fujitsu-adding-column-oriented-processing-engine-to-postgresql/
Neo4j 2.2-RC1 Released,http://neo4j.com/download/
With $3M In Funding; Airtable Makes Complex Databases Usable On Your Mobile Phone,http://techcrunch.com/2015/02/25/airtable/
MongoDB 3.0 and MongoDB Ops Manager are Now Generally Available,http://www.mongodb.com/blog/post/mongodb-30-and-mongodb-ops-manager-are-now-generally-available
Where Does InfiniDB Go From Here?,http://www.datanami.com/2015/03/05/where-does-infinidb-go-from-here/
Introduction to Automating Deployment of SQL Server in Azure IaaS Virtual Machines,http://www.databasejournal.com/features/mssql/introduction-to-automating-deployment-of-sql-server-in-azure-iaas-virtual-machines.html
Using the ROLLUP; CUBE; and GROUPING SETS Operators in SQL Server,http://www.databasejournal.com/features/mssql/using-the-rollup-cube-and-grouping-sets-operators.html
Why Are Geospatial Databases So Hard To Build?,http://www.jandrewrogers.com/2015/03/02/geospatial-databases-are-hard/
Is PostgreSQL Your Next JSON Database?,https://blog.compose.io/is-postgresql-your-next-json-database/
My Weirdest Database Experience,http://www.vertabelo.com/blog/notes-from-the-lab/my-weirdest-database-experience
Salt: Combining ACID and BASE in a Distributed Database,http://muratbuffalo.blogspot.co.uk/2015/02/salt-combining-acid-and-base-in.html
Evaluation of Contemporary Graph Databases for Efficient Persistence of Large-Scale Models [PDF],http://www.jot.fm/issues/issue_2014_07/article3.pdf
m2bk: A Command Line Tool to Simplify MongoDB Backups,https://github.com/axltxl/m2bk
Graphene: A Drop-in Graph Database for PHP and MySQL,http://graphenelib.org/

