title,link
Archives,http://dbweekly.com/issues
,http://rackspace.com/
A Poll of Databases Used by Hacker News Readers,https://news.ycombinator.com/item?id=7729603
A Call for Sanity in NoSQL (video),http://www.infoq.com/presentations/nosql-cons
Scaling SQL with Redis,http://cramer.io/2014/05/12/scaling-sql-with-redis/
Beyond NoSQL: A Modern Database Manifesto,http://www.mongodb.com/blog/post/beyond-nosql-modern-database-manifesto-0
The Cloud Price War Versus The True Value Of Cloud,http://www.rackspace.com/blog/the-cloud-price-war-versus-the-true-value-of-cloud/?cm_mmc=managed-_-cloud-_-contentnam-_-dbweekly-pricewar
Continue reading here.,http://www.rackspace.com/blog/the-cloud-price-war-versus-the-true-value-of-cloud/?cm_mmc=managed-_-cloud-_-contentnam-_-dbweekly-pricewar
,http://www.rackspace.com/blog/the-cloud-price-war-versus-the-true-value-of-cloud/?cm_mmc=managed-_-cloud-_-contentnam-_-dbweekly-pricewar
Time to Break Free From The SQL-92 Mindset,http://vladmihalcea.com/2014/05/12/time-to-break-free-from-the-sql-92-mindset/
What’s Changing in Key-Value Databases,http://www.dataversity.net/whats-changing-key-value-databases/
Test Automation for NoSQL Databases with NoSQL Unit and Travis-CI,https://blog.codecentric.de/en/2014/05/nosql-test-automation-nosqlunit-travis-ci/
Shine with BigQuery: The 30 Terabyte challenge (video),https://www.youtube.com/watch?v=LSLU8Gxt-rc
Myths and Misconceptions about Hekaton (SQL Server 2014's In-Memory Technology),http://www.sqlpassion.at/archive/2013/11/30/myths-and-misconceptions-about-hekaton/
Do We Still Need Database Design in the Era of Big Data?,http://www.databasejournal.com/features/db2/do-we-still-need-database-design-in-the-era-of-big-data.html
Why SQL Server Users Consider Upgrading to Oracle [PDF],http://www.oracle.com/us/products/database/sql-to-oracle-upgrade-2202034.pdf
Foreign Keys are Not Free,http://bonesmoses.org/2014/05/14/foreign-keys-are-not-free/
Why ALTER TABLE Runs Faster On Percona Server vs. MySQL,http://www.mysqlperformanceblog.com/2014/05/15/why-alter-table-runs-faster-on-percona-server/
Apache Accumulo 1.6.0,http://accumulo.apache.org/release_notes/1.6.0.html
PostgreSQL 9.4 Beta 1 Released,http://www.postgresql.org/about/news/1522/
Elaster: MongoDB Collection to Elastic Search Index Exporter,https://github.com/likeastore/elaster
innodb_ruby: A Parser for InnoDB File Formats; in Ruby,https://github.com/jeremycole/innodb_ruby
Senior Data Analyst (San Francisco; CA),https://uscareers-rackspace.icims.com/jobs/10310/sr-data-analyst/job?cm_mmc=managed-_-cloud-_-contentnam-_-dbweekly-dataanalystjob
Read more,https://uscareers-rackspace.icims.com/jobs/10310/sr-data-analyst/job?cm_mmc=managed-_-cloud-_-contentnam-_-dbweekly-dataanalystjob
Oracle/MS SQL DBA (San Antonio; TX),https://uscareers-rackspace.icims.com/jobs/10225/oracle-mssql-dba/job?cm_mmc=managed-_-cloud-_-contentnam-_-dbweekly-oracledbajob
here.,https://uscareers-rackspace.icims.com/jobs/10225/oracle-mssql-dba/job?cm_mmc=managed-_-cloud-_-contentnam-_-dbweekly-oracledbajob
Rackspace,http://rackspace.com/

