title,link
HTML6 and APIs as Natural Friends,http://blog.smartbear.com/web-development/html6-apis-as-natural-friends/
HTML5 16 Step Drum Machine,http://html5drummachine.com/
Chrome DevTools: State Of The Union 2015,https://speakerdeck.com/addyosmani/devtools-state-of-the-union-2015
Transactional HTML Email Templates Free for Download,http://blog.mailgun.com/transactional-html-email-templates/?utm_source=HTML5WeeklyJan28&utm_medium=Email&utm_campaign=BlogPostTransactionalEmail
,http://blog.mailgun.com/transactional-html-email-templates/?utm_source=HTML5WeeklyJan28&utm_medium=Email&utm_campaign=BlogPostTransactionalEmail
The Book of Shaders,http://patriciogonzalezvivo.com/2015/thebookofshaders/
Watch the WebGL Meetup from GDC 2015 [video],https://www.youtube.com/watch?v=zPNM3yOsP0I
Browser Input Events: Can We Do Better Than The Click?,http://www.smashingmagazine.com/2015/03/20/better-browser-input-events/
Microsoft Is Killing Off The Internet Explorer Brand,http://www.theverge.com/2015/3/17/8230631/microsoft-is-killing-off-the-internet-explorer-brand
Front End Engineer at Yelp,http://www.yelp.com/careers?jvi=oUOmWfwK,Job
Experienced web developers are in-demand.,https://hired.com/?utm_source=newsletters&utm_medium=html5weekly&utm_campaign=n-mar25_15-html5weeklyspons&utm_content=experienced
Edge Conference: The Cutting Edge Web Tech Event (June 27; London; UK),https://edgeconf.com/2015-london
UI Events W3C Working Draft Published,http://www.w3.org/TR/2015/WD-uievents-20150319/
PandaDoc Seeks to Replace PDFs with New API,http://www.programmableweb.com/news/pandadoc-seeks-to-replace-pdfs-new-api/2015/03/19
New e-book: React+d3.js: How to Build Data Visualizations with React & D3.js,http://swizec.com/reactd3js/?c=html5weekly
Understanding The CSS Box Model for Inline Elements,https://hacks.mozilla.org/2015/03/understanding-inline-box-model/
SVG Animations using CSS and Snap.svg,http://davidwalsh.name/svg-animations-snap
Media Queries: Width vs. Device Width,http://www.sitepoint.com/media-queries-width-vs-device-width/
Animation Principles for the Web,https://cssanimation.rocks/principles/
Using the Firefox DevTools to Debug fetch() on GitHub,https://hacks.mozilla.org/2015/03/using-the-firefox-devtools-to-debug-fetch-on-github/
Using Forms in Email: Method or Madness?,http://www.sitepoint.com/forms-in-email/
What Are the Security Risks of HTML5 Apps?,http://www.sitepoint.com/security-risks-html5-apps/
When Private Browsing Isn't Private On iOS: HTML5 and AirPlay,https://ma.ttias.be/when-private-browsing-isnt-private-on-ios-html5-and-airplay/
WiMi5: A Cloud Gaming Platform for Creating and Monetizing HTML5 games,http://wimi5.com/
Loaders.css: Performance-Focused Pure CSS Loading Animations,http://connoratherton.com/loaders
Boy: HTML5Boilerplate But with Older Browsers in Mind,https://github.com/corysimmons/boy
nude.js: Nudity detection with JavaScript and HTML5 Canvas,http://www.patrick-wied.at/static/nudejs/
Purple: A UI Kit for Heroku's Web Interfaces,http://purple.herokuapp.com/

